order_item_id,order_id,product_id,quantity,unit_price,discount_amount,tax_amount,created_at,updated_at,,
3041,1431,3008,3,18.99,0.0,13.1,2023-12-21T09:54:00,2023-12-21T09:54:00,,
3042,1431,1015,1,69.99,0.0,16.1,2023-12-21T09:54:00,2023-12-21T09:54:00,,
3043,1431,1022,1,89.99,0.0,20.7,2023-12-21T09:54:00,2023-12-21T09:54:00,,
3044,1432,3003,1,18.99,1.9,3.93,2024-02-21T16:20:00,2024-02-21T16:20:00,,
3045,1432,3001,1,22.99,2.3,4.76,2024-02-21T16:20:00,2024-02-21T16:20:00,,
3046,1433,2027,1,24.99,0.0,5.75,2024-03-17T21:02:00,2024-03-17T21:02:00,,
3047,1433,1029,1,119.99,12.0,24.84,2024-03-17T21:02:00,2024-03-17T21:02:00,,
3048,1434,1031,2,42.99,0.0,19.78,2023-04-29T20:17:00,2023-04-29T20:17:00,,
3049,1435,2017,1,35.99,0.0,8.28,2023-04-23T09:13:00,2023-04-23T09:13:00,,
3050,1435,1031,3,42.99,0.0,29.66,2023-04-23T09:13:00,2023-04-23T09:13:00,,
3051,1435,1016,1,35.99,0.0,8.28,2023-04-23T09:13:00,2023-04-23T09:13:00,,
3052,1436,2008,2,8.99,1.8,3.72,2023-08-05T21:17:00,2023-08-05T21:17:00,,
3053,1436,2026,1,32.99,1.65,7.21,2023-08-05T21:17:00,2023-08-05T21:17:00,,
3054,1436,3008,1,18.99,0.0,4.37,2023-08-05T21:17:00,2023-08-05T21:17:00,,
3055,1437,5002,2,22.99,0.0,10.58,2023-11-09T11:40:00,2023-11-09T11:40:00,,
3056,1438,1018,1,32.99,1.65,7.21,2024-03-20T16:14:00,2024-03-20T16:14:00,,
3057,1439,3006,1,12.99,0.0,2.99,2023-04-22T15:40:00,2023-04-22T15:40:00,,
3058,1439,5011,1,29.99,0.0,6.9,2023-04-22T15:40:00,2023-04-22T15:40:00,,
3059,1439,1022,1,89.99,0.0,20.7,2023-04-22T15:40:00,2023-04-22T15:40:00,,
3060,1440,1017,1,25.99,2.6,5.38,2023-11-22T14:53:00,2023-11-22T14:53:00,,
3061,1441,2025,1,89.99,4.5,19.66,2023-04-10T16:38:00,2023-04-10T16:38:00,,
3062,1441,1031,1,42.99,0.0,9.89,2023-04-10T16:38:00,2023-04-10T16:38:00,,
3063,1442,2010,1,9.99,0.0,2.3,2024-05-02T08:44:00,2024-05-02T08:44:00,,
3064,1443,1019,1,55.99,2.8,12.23,2023-08-21T16:37:00,2023-08-21T16:37:00,,
3065,1444,1021,1,189.99,9.5,41.51,2023-10-30T14:59:00,2023-10-30T14:59:00,,
3066,1444,1017,2,25.99,0.0,11.96,2023-10-30T14:59:00,2023-10-30T14:59:00,,
3067,1445,5008,1,299.99,0.0,69.0,2023-09-08T19:13:00,2023-09-08T19:13:00,,
3068,1445,2023,1,39.99,0.0,9.2,2023-09-08T19:13:00,2023-09-08T19:13:00,,
3069,1446,2009,2,16.99,3.4,7.03,2023-01-20T16:34:00,2023-01-20T16:34:00,,
3070,1446,2019,1,55.99,0.0,12.88,2023-01-20T16:34:00,2023-01-20T16:34:00,,
3071,1446,5005,1,599.99,0.0,138.0,2023-01-20T16:34:00,2023-01-20T16:34:00,,
3072,1446,2007,1,12.99,0.0,2.99,2023-01-20T16:34:00,2023-01-20T16:34:00,,
3073,1447,1023,1,28.99,2.9,6.0,2023-02-09T18:43:00,2023-02-09T18:43:00,,
3074,1447,2020,2,199.99,0.0,92.0,2023-02-09T18:43:00,2023-02-09T18:43:00,,
3075,1448,2015,1,119.99,0.0,27.6,2023-05-15T09:35:00,2023-05-15T09:35:00,,
3076,1448,2005,1,42.99,2.15,9.39,2023-05-15T09:35:00,2023-05-15T09:35:00,,
3077,1448,1033,2,79.99,0.0,36.8,2023-05-15T09:35:00,2023-05-15T09:35:00,,
3078,1449,2017,3,35.99,0.0,24.83,2023-02-02T22:05:00,2023-02-02T22:05:00,,
3079,1449,1030,1,189.99,9.5,41.51,2023-02-02T22:05:00,2023-02-02T22:05:00,,
3080,1450,2027,1,24.99,2.5,5.17,2023-05-17T12:08:00,2023-05-17T12:08:00,,
3081,1450,4006,2,299.99,0.0,138.0,2023-05-17T12:08:00,2023-05-17T12:08:00,,
3082,1451,1027,1,39.99,0.0,9.2,2023-09-10T20:54:00,2023-09-10T20:54:00,,
3083,1451,5011,2,29.99,0.0,13.8,2023-09-10T20:54:00,2023-09-10T20:54:00,,
3084,1452,2013,1,45.99,4.6,9.52,2024-02-05T10:26:00,2024-02-05T10:26:00,,
3085,1452,3008,1,18.99,0.0,4.37,2024-02-05T10:26:00,2024-02-05T10:26:00,,
3086,1453,2016,1,45.99,0.0,10.58,2023-04-26T20:36:00,2023-04-26T20:36:00,,
3087,1453,1010,1,22.99,1.15,5.02,2023-04-26T20:36:00,2023-04-26T20:36:00,,
3088,1454,2029,1,129.99,6.5,28.4,2024-03-16T10:29:00,2024-03-16T10:29:00,,
3089,1454,1007,2,19.99,4.0,8.28,2024-03-16T10:29:00,2024-03-16T10:29:00,,
3090,1455,1028,1,45.99,0.0,10.58,2023-02-08T13:17:00,2023-02-08T13:17:00,,
3091,1455,4008,1,24.99,0.0,5.75,2023-02-08T13:17:00,2023-02-08T13:17:00,,
3092,1456,2007,1,12.99,0.65,2.84,2024-05-05T10:12:00,2024-05-05T10:12:00,,
3093,1456,2024,2,69.99,0.0,32.2,2024-05-05T10:12:00,2024-05-05T10:12:00,,
3094,1456,1012,3,18.99,0.0,13.1,2024-05-05T10:12:00,2024-05-05T10:12:00,,
3095,1457,1008,1,24.99,0.0,5.75,2024-03-11T20:00:00,2024-03-11T20:00:00,,
3096,1457,1011,1,29.99,1.5,6.55,2024-03-11T20:00:00,2024-03-11T20:00:00,,
3097,1458,4001,1,12.99,0.0,2.99,2023-01-30T14:41:00,2023-01-30T14:41:00,,
3098,1459,1027,1,39.99,4.0,8.28,2023-07-20T19:15:00,2023-07-20T19:15:00,,
3099,1460,1021,1,189.99,9.5,41.51,2023-07-31T20:36:00,2023-07-31T20:36:00,,
3100,1460,1035,2,59.99,0.0,27.6,2023-07-31T20:36:00,2023-07-31T20:36:00,,
3101,1461,1018,1,32.99,0.0,7.59,2023-06-13T08:54:00,2023-06-13T08:54:00,,
3102,1462,3006,1,12.99,0.0,2.99,2023-04-21T18:20:00,2023-04-21T18:20:00,,
3103,1462,1018,1,32.99,3.3,6.83,2023-04-21T18:20:00,2023-04-21T18:20:00,,
3104,1462,4008,1,24.99,0.0,5.75,2023-04-21T18:20:00,2023-04-21T18:20:00,,
3105,1463,1033,2,79.99,0.0,36.8,2024-04-04T09:06:00,2024-04-04T09:06:00,,
3106,1464,2022,2,79.99,0.0,36.8,2024-04-19T19:35:00,2024-04-19T19:35:00,,
3107,1464,1010,2,22.99,0.0,10.58,2024-04-19T19:35:00,2024-04-19T19:35:00,,
3108,1465,2012,1,19.99,0.0,4.6,2024-05-09T11:37:00,2024-05-09T11:37:00,,
3109,1465,1002,1,165.99,0.0,38.18,2024-05-09T11:37:00,2024-05-09T11:37:00,,
3110,1466,1025,1,45.99,0.0,10.58,2023-01-31T13:24:00,2023-01-31T13:24:00,,
3111,1466,1033,1,79.99,4.0,17.48,2023-01-31T13:24:00,2023-01-31T13:24:00,,
3112,1467,2022,1,79.99,0.0,18.4,2023-12-13T23:16:00,2023-12-13T23:16:00,,
3113,1467,5011,1,29.99,3.0,6.21,2023-12-13T23:16:00,2023-12-13T23:16:00,,
3114,1467,5006,2,249.99,0.0,115.0,2023-12-13T23:16:00,2023-12-13T23:16:00,,
3115,1467,1007,1,19.99,1.0,4.37,2023-12-13T23:16:00,2023-12-13T23:16:00,,
3116,1468,1017,1,25.99,0.0,5.98,2023-06-24T19:25:00,2023-06-24T19:25:00,,
3117,1469,2017,2,35.99,0.0,16.56,2023-05-12T11:23:00,2023-05-12T11:23:00,,
3118,1469,5004,3,399.99,0.0,275.99,2023-05-12T11:23:00,2023-05-12T11:23:00,,
3119,1469,3005,2,159.99,32.0,66.24,2023-05-12T11:23:00,2023-05-12T11:23:00,,
3120,1470,2018,2,45.99,0.0,21.16,2023-11-27T19:42:00,2023-11-27T19:42:00,,
3121,1470,1019,1,55.99,5.6,11.59,2023-11-27T19:42:00,2023-11-27T19:42:00,,
3122,1470,1013,1,45.99,2.3,10.05,2023-11-27T19:42:00,2023-11-27T19:42:00,,
3123,1471,1013,1,45.99,0.0,10.58,2023-12-28T08:53:00,2023-12-28T08:53:00,,
3124,1471,5001,2,15.99,1.6,6.99,2023-12-28T08:53:00,2023-12-28T08:53:00,,
3125,1471,5007,2,89.99,18.0,37.26,2023-12-28T08:53:00,2023-12-28T08:53:00,,
3126,1472,1031,1,42.99,0.0,9.89,2023-04-25T22:44:00,2023-04-25T22:44:00,,
3127,1472,1011,1,29.99,1.5,6.55,2023-04-25T22:44:00,2023-04-25T22:44:00,,
3128,1473,3008,1,18.99,0.95,4.15,2024-01-27T12:07:00,2024-01-27T12:07:00,,
3129,1473,1004,2,8.99,0.0,4.14,2024-01-27T12:07:00,2024-01-27T12:07:00,,
3130,1473,5002,1,22.99,1.15,5.02,2024-01-27T12:07:00,2024-01-27T12:07:00,,
3131,1474,1007,2,19.99,4.0,8.28,2024-01-23T13:12:00,2024-01-23T13:12:00,,
3132,1475,2029,1,129.99,13.0,26.91,2024-05-12T17:17:00,2024-05-12T17:17:00,,
3133,1475,5002,3,22.99,0.0,15.86,2024-05-12T17:17:00,2024-05-12T17:17:00,,
3134,1476,1035,2,59.99,0.0,27.6,2023-05-01T14:43:00,2023-05-01T14:43:00,,
3135,1476,2010,1,9.99,1.0,2.07,2023-05-01T14:43:00,2023-05-01T14:43:00,,
3136,1477,4004,1,119.99,0.0,27.6,2023-12-20T13:34:00,2023-12-20T13:34:00,,
3137,1477,1019,1,55.99,0.0,12.88,2023-12-20T13:34:00,2023-12-20T13:34:00,,
3138,1478,1020,1,129.99,13.0,26.91,2023-09-21T15:05:00,2023-09-21T15:05:00,,
3139,1478,1027,1,39.99,0.0,9.2,2023-09-21T15:05:00,2023-09-21T15:05:00,,
3140,1479,1004,1,8.99,0.0,2.07,2023-08-25T13:03:00,2023-08-25T13:03:00,,
3141,1480,1010,2,22.99,0.0,10.58,2023-04-05T17:01:00,2023-04-05T17:01:00,,
3142,1481,1006,3,11.99,0.0,8.27,2023-12-08T09:49:00,2023-12-08T09:49:00,,
3143,1482,1035,1,59.99,0.0,13.8,2024-03-20T09:57:00,2024-03-20T09:57:00,,
3144,1482,1005,1,45.99,0.0,10.58,2024-03-20T09:57:00,2024-03-20T09:57:00,,
3145,1483,5003,2,19.99,0.0,9.2,2023-10-28T17:46:00,2023-10-28T17:46:00,,
3146,1483,2015,1,119.99,0.0,27.6,2023-10-28T17:46:00,2023-10-28T17:46:00,,
3147,1484,2017,1,35.99,1.8,7.86,2024-04-26T12:10:00,2024-04-26T12:10:00,,
3148,1484,2006,1,79.99,0.0,18.4,2024-04-26T12:10:00,2024-04-26T12:10:00,,
3149,1485,2029,1,129.99,0.0,29.9,2023-11-30T12:55:00,2023-11-30T12:55:00,,
3150,1485,3008,1,18.99,0.0,4.37,2023-11-30T12:55:00,2023-11-30T12:55:00,,
3151,1486,2009,1,16.99,0.0,3.91,2023-11-16T09:51:00,2023-11-16T09:51:00,,
3152,1486,2021,1,149.99,7.5,32.77,2023-11-16T09:51:00,2023-11-16T09:51:00,,
3153,1487,1012,2,18.99,1.9,8.3,2023-09-23T22:28:00,2023-09-23T22:28:00,,
3154,1487,5004,3,399.99,60.0,262.19,2023-09-23T22:28:00,2023-09-23T22:28:00,,
3155,1487,5003,3,19.99,0.0,13.79,2023-09-23T22:28:00,2023-09-23T22:28:00,,
3156,1488,2002,1,139.99,0.0,32.2,2023-08-05T15:55:00,2023-08-05T15:55:00,,
3157,1488,4004,2,119.99,0.0,55.2,2023-08-05T15:55:00,2023-08-05T15:55:00,,
3158,1489,2022,2,79.99,0.0,36.8,2023-12-06T15:31:00,2023-12-06T15:31:00,,
3159,1490,3008,1,18.99,0.0,4.37,2024-01-11T10:32:00,2024-01-11T10:32:00,,
3160,1491,1008,1,24.99,0.0,5.75,2023-11-26T11:43:00,2023-11-26T11:43:00,,
3161,1491,2014,1,89.99,0.0,20.7,2023-11-26T11:43:00,2023-11-26T11:43:00,,
3162,1492,1020,1,129.99,0.0,29.9,2024-03-31T16:06:00,2024-03-31T16:06:00,,
3163,1492,2022,1,79.99,4.0,17.48,2024-03-31T16:06:00,2024-03-31T16:06:00,,
3164,1493,3004,1,249.99,0.0,57.5,2023-07-26T09:56:00,2023-07-26T09:56:00,,
3165,1494,5004,1,399.99,0.0,92.0,2023-08-10T10:01:00,2023-08-10T10:01:00,,
3166,1494,1030,1,189.99,0.0,43.7,2023-08-10T10:01:00,2023-08-10T10:01:00,,
3167,1494,5003,1,19.99,0.0,4.6,2023-08-10T10:01:00,2023-08-10T10:01:00,,
3168,1495,4004,1,119.99,0.0,27.6,2023-12-30T21:01:00,2023-12-30T21:01:00,,
3169,1495,1007,1,19.99,0.0,4.6,2023-12-30T21:01:00,2023-12-30T21:01:00,,
3170,1496,1010,1,22.99,2.3,4.76,2023-12-01T14:36:00,2023-12-01T14:36:00,,
3171,1496,2028,1,29.99,3.0,6.21,2023-12-01T14:36:00,2023-12-01T14:36:00,,
3172,1497,2023,1,39.99,0.0,9.2,2023-03-31T09:25:00,2023-03-31T09:25:00,,
3173,1497,2015,2,119.99,0.0,55.2,2023-03-31T09:25:00,2023-03-31T09:25:00,,
3174,1498,1033,1,79.99,0.0,18.4,2023-05-18T17:53:00,2023-05-18T17:53:00,,
3175,1498,2003,1,145.99,0.0,33.58,2023-05-18T17:53:00,2023-05-18T17:53:00,,
3176,1499,5011,1,29.99,0.0,6.9,2023-02-01T12:56:00,2023-02-01T12:56:00,,
3177,1499,2026,1,32.99,1.65,7.21,2023-02-01T12:56:00,2023-02-01T12:56:00,,
3178,1500,2020,1,199.99,0.0,46.0,2023-11-08T12:40:00,2023-11-08T12:40:00,,
3179,1500,2010,1,9.99,0.0,2.3,2023-11-08T12:40:00,2023-11-08T12:40:00,,
3180,1501,2031,2,899.99,0.0,414.0,2023-04-20T09:34:00,2023-04-20T09:34:00,,
3181,1502,1018,1,32.99,3.3,6.83,2024-02-16T19:49:00,2024-02-16T19:49:00,,
3182,1502,3003,1,18.99,0.0,4.37,2024-02-16T19:49:00,2024-02-16T19:49:00,,
3183,1503,4002,2,18.99,1.9,8.3,2024-04-17T13:07:00,2024-04-17T13:07:00,,
3184,1503,1001,3,189.99,0.0,131.09,2024-04-17T13:07:00,2024-04-17T13:07:00,,
3185,1504,2015,1,119.99,6.0,26.22,2023-05-28T13:03:00,2023-05-28T13:03:00,,
3186,1504,3004,3,249.99,0.0,172.49,2023-05-28T13:03:00,2023-05-28T13:03:00,,
3187,1505,1028,1,45.99,0.0,10.58,2023-12-12T22:03:00,2023-12-12T22:03:00,,
3188,1505,2022,2,79.99,8.0,34.96,2023-12-12T22:03:00,2023-12-12T22:03:00,,
3189,1506,5006,1,249.99,12.5,54.62,2023-09-04T16:06:00,2023-09-04T16:06:00,,
3190,1506,1011,1,29.99,0.0,6.9,2023-09-04T16:06:00,2023-09-04T16:06:00,,
3191,1506,1010,1,22.99,0.0,5.29,2023-09-04T16:06:00,2023-09-04T16:06:00,,
3192,1506,1006,1,11.99,0.0,2.76,2023-09-04T16:06:00,2023-09-04T16:06:00,,
3193,1506,4007,1,28.99,0.0,6.67,2023-09-04T16:06:00,2023-09-04T16:06:00,,
3194,1507,2012,2,19.99,0.0,9.2,2023-08-21T14:51:00,2023-08-21T14:51:00,,
3195,1508,1015,2,69.99,7.0,30.59,2023-03-14T19:24:00,2023-03-14T19:24:00,,
3196,1508,1002,1,165.99,0.0,38.18,2023-03-14T19:24:00,2023-03-14T19:24:00,,
3197,1509,2017,2,35.99,0.0,16.56,2023-06-05T23:32:00,2023-06-05T23:32:00,,
3198,1509,3005,2,159.99,32.0,66.24,2023-06-05T23:32:00,2023-06-05T23:32:00,,
3199,1509,2013,1,45.99,0.0,10.58,2023-06-05T23:32:00,2023-06-05T23:32:00,,
3200,1510,2010,2,9.99,2.0,4.14,2023-12-03T21:22:00,2023-12-03T21:22:00,,
3201,1510,2003,1,145.99,7.3,31.9,2023-12-03T21:22:00,2023-12-03T21:22:00,,
3202,1511,2025,1,89.99,0.0,20.7,2024-03-10T09:16:00,2024-03-10T09:16:00,,
3203,1512,1027,2,39.99,4.0,17.48,2023-05-14T09:13:00,2023-05-14T09:13:00,,
3204,1512,2026,2,32.99,0.0,15.18,2023-05-14T09:13:00,2023-05-14T09:13:00,,
3205,1512,1020,1,129.99,0.0,29.9,2023-05-14T09:13:00,2023-05-14T09:13:00,,
3206,1513,2032,2,39.99,8.0,16.56,2023-05-24T20:00:00,2023-05-24T20:00:00,,
3207,1513,2022,2,79.99,0.0,36.8,2023-05-24T20:00:00,2023-05-24T20:00:00,,
3208,1514,2031,2,899.99,180.0,372.6,2023-11-22T19:52:00,2023-11-22T19:52:00,,
3209,1515,4007,1,28.99,0.0,6.67,2023-11-23T09:39:00,2023-11-23T09:39:00,,
3210,1515,2006,2,79.99,0.0,36.8,2023-11-23T09:39:00,2023-11-23T09:39:00,,
3211,1516,4006,2,299.99,0.0,138.0,2023-03-06T16:53:00,2023-03-06T16:53:00,,
3212,1516,2004,1,3.99,0.4,0.83,2023-03-06T16:53:00,2023-03-06T16:53:00,,
3213,1517,1028,2,45.99,4.6,20.1,2023-06-17T18:30:00,2023-06-17T18:30:00,,
3214,1517,2024,1,69.99,3.5,15.29,2023-06-17T18:30:00,2023-06-17T18:30:00,,
3215,1518,1023,1,28.99,0.0,6.67,2024-05-08T19:53:00,2024-05-08T19:53:00,,
3216,1519,1016,1,35.99,3.6,7.45,2023-01-28T21:36:00,2023-01-28T21:36:00,,
3217,1520,1034,2,99.99,10.0,43.7,2023-04-24T16:39:00,2023-04-24T16:39:00,,
3218,1520,2010,1,9.99,0.0,2.3,2023-04-24T16:39:00,2023-04-24T16:39:00,,
3219,1520,2011,2,7.99,0.8,3.49,2023-04-24T16:39:00,2023-04-24T16:39:00,,
3220,1520,1016,1,35.99,0.0,8.28,2023-04-24T16:39:00,2023-04-24T16:39:00,,
3221,1521,2022,1,79.99,4.0,17.48,2023-03-17T14:36:00,2023-03-17T14:36:00,,
3222,1522,2014,2,89.99,0.0,41.4,2023-07-12T16:24:00,2023-07-12T16:24:00,,
3223,1523,1033,1,79.99,8.0,16.56,2023-05-28T23:18:00,2023-05-28T23:18:00,,
3224,1523,1032,1,49.99,2.5,10.92,2023-05-28T23:18:00,2023-05-28T23:18:00,,
3225,1524,2011,1,7.99,0.8,1.65,2023-11-16T20:59:00,2023-11-16T20:59:00,,
3226,1524,5007,2,89.99,0.0,41.4,2023-11-16T20:59:00,2023-11-16T20:59:00,,
3227,1525,1034,3,99.99,0.0,68.99,2024-03-12T17:06:00,2024-03-12T17:06:00,,
3228,1526,2026,1,32.99,1.65,7.21,2024-03-12T22:15:00,2024-03-12T22:15:00,,
3229,1526,1026,1,78.99,0.0,18.17,2024-03-12T22:15:00,2024-03-12T22:15:00,,
3230,1527,4004,2,119.99,0.0,55.2,2023-07-15T14:25:00,2023-07-15T14:25:00,,
3231,1527,1030,1,189.99,9.5,41.51,2023-07-15T14:25:00,2023-07-15T14:25:00,,
3232,1528,5006,2,249.99,0.0,115.0,2024-04-28T18:42:00,2024-04-28T18:42:00,,
3233,1529,1032,1,49.99,0.0,11.5,2024-01-26T14:52:00,2024-01-26T14:52:00,,
3234,1530,4003,1,24.99,2.5,5.17,2023-05-27T23:41:00,2023-05-27T23:41:00,,
3235,1530,3006,1,12.99,0.65,2.84,2023-05-27T23:41:00,2023-05-27T23:41:00,,
3236,1530,2022,1,79.99,0.0,18.4,2023-05-27T23:41:00,2023-05-27T23:41:00,,
3237,1531,2032,1,39.99,0.0,9.2,2023-05-08T11:43:00,2023-05-08T11:43:00,,
3238,1531,1002,2,165.99,0.0,76.36,2023-05-08T11:43:00,2023-05-08T11:43:00,,
3239,1532,1003,1,199.99,20.0,41.4,2024-02-20T15:07:00,2024-02-20T15:07:00,,
3240,1532,2008,1,8.99,0.0,2.07,2024-02-20T15:07:00,2024-02-20T15:07:00,,
3241,1533,4006,1,299.99,0.0,69.0,2024-03-18T08:30:00,2024-03-18T08:30:00,,
3242,1533,2031,1,899.99,0.0,207.0,2024-03-18T08:30:00,2024-03-18T08:30:00,,
3243,1533,1013,1,45.99,0.0,10.58,2024-03-18T08:30:00,2024-03-18T08:30:00,,
3244,1533,2015,1,119.99,0.0,27.6,2024-03-18T08:30:00,2024-03-18T08:30:00,,
3245,1534,1027,2,39.99,4.0,17.48,2024-04-26T18:53:00,2024-04-26T18:53:00,,
3246,1534,1019,1,55.99,5.6,11.59,2024-04-26T18:53:00,2024-04-26T18:53:00,,
3247,1534,2032,1,39.99,0.0,9.2,2024-04-26T18:53:00,2024-04-26T18:53:00,,
3248,1535,2022,2,79.99,16.0,33.12,2023-03-31T09:58:00,2023-03-31T09:58:00,,
3249,1535,5001,2,15.99,0.0,7.36,2023-03-31T09:58:00,2023-03-31T09:58:00,,
3250,1536,1009,1,15.99,0.8,3.49,2023-11-10T15:42:00,2023-11-10T15:42:00,,
3251,1537,4006,1,299.99,0.0,69.0,2024-01-22T17:26:00,2024-01-22T17:26:00,,
3252,1537,1016,3,35.99,10.8,22.35,2024-01-22T17:26:00,2024-01-22T17:26:00,,
3253,1538,2006,1,79.99,8.0,16.56,2023-10-23T14:50:00,2023-10-23T14:50:00,,
3254,1538,2014,1,89.99,0.0,20.7,2023-10-23T14:50:00,2023-10-23T14:50:00,,
3255,1539,2014,1,89.99,9.0,18.63,2023-12-02T20:19:00,2023-12-02T20:19:00,,
3256,1539,1003,1,199.99,0.0,46.0,2023-12-02T20:19:00,2023-12-02T20:19:00,,
3257,1539,5001,1,15.99,0.0,3.68,2023-12-02T20:19:00,2023-12-02T20:19:00,,
3258,1539,2024,1,69.99,7.0,14.49,2023-12-02T20:19:00,2023-12-02T20:19:00,,
3259,1540,2026,1,32.99,0.0,7.59,2023-05-13T19:07:00,2023-05-13T19:07:00,,
3260,1540,5002,1,22.99,1.15,5.02,2023-05-13T19:07:00,2023-05-13T19:07:00,,
3261,1540,2011,1,7.99,0.0,1.84,2023-05-13T19:07:00,2023-05-13T19:07:00,,
3262,1541,1023,1,28.99,0.0,6.67,2023-06-18T20:07:00,2023-06-18T20:07:00,,
3263,1541,1007,1,19.99,0.0,4.6,2023-06-18T20:07:00,2023-06-18T20:07:00,,
3264,1542,1017,1,25.99,0.0,5.98,2024-04-20T21:15:00,2024-04-20T21:15:00,,
3265,1542,1002,1,165.99,0.0,38.18,2024-04-20T21:15:00,2024-04-20T21:15:00,,
3266,1543,3008,1,18.99,0.0,4.37,2024-01-26T09:57:00,2024-01-26T09:57:00,,
3267,1543,1024,1,24.99,0.0,5.75,2024-01-26T09:57:00,2024-01-26T09:57:00,,
3268,1544,2011,1,7.99,0.0,1.84,2024-02-18T22:59:00,2024-02-18T22:59:00,,
3269,1544,1034,1,99.99,0.0,23.0,2024-02-18T22:59:00,2024-02-18T22:59:00,,
3270,1544,5010,3,35.99,0.0,24.83,2024-02-18T22:59:00,2024-02-18T22:59:00,,
3271,1544,2032,3,39.99,0.0,27.59,2024-02-18T22:59:00,2024-02-18T22:59:00,,
3272,1545,5007,1,89.99,4.5,19.66,2023-01-28T20:50:00,2023-01-28T20:50:00,,
3273,1545,2020,1,199.99,0.0,46.0,2023-01-28T20:50:00,2023-01-28T20:50:00,,
3274,1546,2028,2,29.99,0.0,13.8,2024-05-10T13:23:00,2024-05-10T13:23:00,,
3275,1547,1020,1,129.99,0.0,29.9,2024-03-12T21:32:00,2024-03-12T21:32:00,,
3276,1547,1016,2,35.99,0.0,16.56,2024-03-12T21:32:00,2024-03-12T21:32:00,,
3277,1547,4002,2,18.99,0.0,8.74,2024-03-12T21:32:00,2024-03-12T21:32:00,,
3278,1547,1031,1,42.99,0.0,9.89,2024-03-12T21:32:00,2024-03-12T21:32:00,,
3279,1548,1013,1,45.99,4.6,9.52,2024-04-09T10:09:00,2024-04-09T10:09:00,,
3280,1548,1003,1,199.99,0.0,46.0,2024-04-09T10:09:00,2024-04-09T10:09:00,,
3281,1549,2032,1,39.99,0.0,9.2,2024-01-30T20:54:00,2024-01-30T20:54:00,,
3282,1549,2022,1,79.99,0.0,18.4,2024-01-30T20:54:00,2024-01-30T20:54:00,,
3283,1549,3004,1,249.99,12.5,54.62,2024-01-30T20:54:00,2024-01-30T20:54:00,,
3284,1550,2025,1,89.99,0.0,20.7,2024-02-18T11:30:00,2024-02-18T11:30:00,,
3285,1550,5008,1,299.99,0.0,69.0,2024-02-18T11:30:00,2024-02-18T11:30:00,,
3286,1551,2016,1,45.99,0.0,10.58,2023-07-19T15:11:00,2023-07-19T15:11:00,,
3287,1552,2014,2,89.99,0.0,41.4,2023-02-27T20:30:00,2023-02-27T20:30:00,,
3288,1552,2002,1,139.99,0.0,32.2,2023-02-27T20:30:00,2023-02-27T20:30:00,,
3289,1552,2015,3,119.99,0.0,82.79,2023-02-27T20:30:00,2023-02-27T20:30:00,,
3290,1553,1027,1,39.99,0.0,9.2,2023-09-03T17:09:00,2023-09-03T17:09:00,,
3291,1553,1008,2,24.99,0.0,11.5,2023-09-03T17:09:00,2023-09-03T17:09:00,,
3292,1554,2007,1,12.99,0.0,2.99,2023-06-07T08:38:00,2023-06-07T08:38:00,,
3293,1554,1035,1,59.99,0.0,13.8,2023-06-07T08:38:00,2023-06-07T08:38:00,,
3294,1555,2010,1,9.99,0.0,2.3,2023-12-28T10:10:00,2023-12-28T10:10:00,,
3295,1555,3006,2,12.99,2.6,5.38,2023-12-28T10:10:00,2023-12-28T10:10:00,,
3296,1555,1015,1,69.99,0.0,16.1,2023-12-28T10:10:00,2023-12-28T10:10:00,,
3297,1556,1012,2,18.99,0.0,8.74,2023-06-12T18:36:00,2023-06-12T18:36:00,,
3298,1556,1010,1,22.99,0.0,5.29,2023-06-12T18:36:00,2023-06-12T18:36:00,,
3299,1556,1022,2,89.99,0.0,41.4,2023-06-12T18:36:00,2023-06-12T18:36:00,,
3300,1556,1021,2,189.99,0.0,87.4,2023-06-12T18:36:00,2023-06-12T18:36:00,,
3301,1556,5003,1,19.99,0.0,4.6,2023-06-12T18:36:00,2023-06-12T18:36:00,,
3302,1557,1027,1,39.99,2.0,8.74,2023-10-09T13:42:00,2023-10-09T13:42:00,,
3303,1558,5003,1,19.99,2.0,4.14,2023-04-23T19:04:00,2023-04-23T19:04:00,,
3304,1559,2022,1,79.99,8.0,16.56,2023-04-14T13:42:00,2023-04-14T13:42:00,,
3305,1560,1030,1,189.99,0.0,43.7,2023-05-04T13:28:00,2023-05-04T13:28:00,,
3306,1560,5010,1,35.99,1.8,7.86,2023-05-04T13:28:00,2023-05-04T13:28:00,,
3307,1561,2024,1,69.99,0.0,16.1,2023-06-12T18:31:00,2023-06-12T18:31:00,,
3308,1562,1017,1,25.99,1.3,5.68,2023-04-25T19:20:00,2023-04-25T19:20:00,,
3309,1562,2005,2,42.99,0.0,19.78,2023-04-25T19:20:00,2023-04-25T19:20:00,,
3310,1562,1015,1,69.99,0.0,16.1,2023-04-25T19:20:00,2023-04-25T19:20:00,,
3311,1563,2030,1,89.99,9.0,18.63,2023-03-31T23:27:00,2023-03-31T23:27:00,,
3312,1564,1034,1,99.99,0.0,23.0,2023-08-30T10:28:00,2023-08-30T10:28:00,,
3313,1564,4003,1,24.99,0.0,5.75,2023-08-30T10:28:00,2023-08-30T10:28:00,,
