order_id,customer_id,order_date,payment_method_id,session_id,order_status,subtotal_amount,discount_amount,tax_amount,shipping_amount,total_amount,created_at,updated_at,,
1568,127,2023-04-03T21:16:00,1,1016,completed,394.98,0.0,90.85,0,485.83,2023-04-03T21:16:00,2023-04-03T21:16:00,,
1569,36,2023-10-10T22:18:00,2,2243,processing,286.07,0.0,65.8,19.99,371.86,2023-10-10T22:18:00,2023-10-10T22:18:00,,
1570,8,2023-06-23T11:26:00,2,1973,completed,423.24,0.0,97.35,0,520.59,2023-06-23T11:26:00,2023-06-23T11:26:00,,
1571,18,2024-01-21T11:55:00,1,2162,completed,469.41,70.41,91.77,0,490.77,2024-01-21T11:55:00,2024-01-21T11:55:00,,
1572,12,2023-03-16T12:19:00,3,2560,completed,213.6,21.36,44.22,0,236.46,2023-03-16T12:19:00,2023-03-16T12:19:00,,
1573,168,2023-01-28T18:37:00,2,2825,cancelled,103.6,0.0,23.83,0,127.43,2023-01-28T18:37:00,2023-01-28T18:37:00,,
1574,117,2023-03-06T10:02:00,2,2961,completed,93.76,9.38,19.41,0,103.79,2023-03-06T10:02:00,2023-03-06T10:02:00,,
1575,85,2023-08-04T20:53:00,7,1497,completed,144.09,7.2,31.48,25.99,194.36,2023-08-04T20:53:00,2023-08-04T20:53:00,,
1576,131,2023-11-04T13:00:00,5,650,completed,502.33,75.35,98.21,0,525.19,2023-11-04T13:00:00,2023-11-04T13:00:00,,
1577,64,2024-02-29T13:23:00,5,882,processing,313.62,62.72,57.71,25.99,334.6,2024-02-29T13:23:00,2024-02-29T13:23:00,,
1578,189,2023-03-22T23:15:00,4,1748,shipped,299.5,44.92,58.55,0,313.13,2023-03-22T23:15:00,2023-03-22T23:15:00,,
1579,190,2024-04-15T22:20:00,1,2552,cancelled,386.09,0.0,88.8,25.99,500.88,2024-04-15T22:20:00,2024-04-15T22:20:00,,
1580,141,2024-03-10T08:36:00,2,654,completed,477.78,23.89,104.39,0,558.28,2024-03-10T08:36:00,2024-03-10T08:36:00,,
1581,122,2024-02-10T16:18:00,4,705,processing,700.92,105.14,137.03,19.99,752.8,2024-02-10T16:18:00,2024-02-10T16:18:00,,
1582,16,2024-02-05T14:14:00,1,200,cancelled,598.56,29.93,130.78,0,699.41,2024-02-05T14:14:00,2024-02-05T14:14:00,,
1583,65,2023-03-25T12:07:00,3,3076,completed,66.66,3.33,14.57,15.99,93.89,2023-03-25T12:07:00,2023-03-25T12:07:00,,
1584,88,2024-04-10T22:15:00,4,533,completed,489.34,24.47,106.92,19.99,591.78,2024-04-10T22:15:00,2024-04-10T22:15:00,,
1585,12,2024-03-28T15:45:00,1,1645,completed,555.69,111.14,102.25,19.99,566.79,2024-03-28T15:45:00,2024-03-28T15:45:00,,
1586,174,2023-12-26T22:03:00,4,795,completed,378.66,0.0,87.09,0,465.75,2023-12-26T22:03:00,2023-12-26T22:03:00,,
1587,56,2023-05-14T22:57:00,4,1992,completed,584.03,0.0,134.33,15.99,734.35,2023-05-14T22:57:00,2023-05-14T22:57:00,,
1588,57,2023-01-26T18:45:00,6,1369,completed,521.53,52.15,107.96,15.99,593.33,2023-01-26T18:45:00,2023-01-26T18:45:00,,
1589,70,2024-01-22T14:42:00,4,1318,completed,126.95,25.39,23.36,25.99,150.91,2024-01-22T14:42:00,2024-01-22T14:42:00,,
1590,126,2023-03-27T14:59:00,7,2804,completed,712.74,71.27,147.54,0,789.01,2023-03-27T14:59:00,2023-03-27T14:59:00,,
1591,150,2023-09-26T21:57:00,1,1976,cancelled,143.17,28.63,26.34,15.99,156.87,2023-09-26T21:57:00,2023-09-26T21:57:00,,
1592,109,2024-03-16T12:38:00,7,1510,completed,608.21,30.41,132.89,0,710.69,2024-03-16T12:38:00,2024-03-16T12:38:00,,
1593,4,2023-09-16T21:24:00,4,1913,cancelled,531.27,0.0,122.19,25.99,679.45,2023-09-16T21:24:00,2023-09-16T21:24:00,,
1594,114,2024-02-08T12:31:00,1,2513,completed,225.04,22.5,46.58,0,249.12,2024-02-08T12:31:00,2024-02-08T12:31:00,,
1595,118,2023-05-06T08:46:00,1,1472,cancelled,309.54,15.48,67.63,25.99,387.68,2023-05-06T08:46:00,2023-05-06T08:46:00,,
1596,172,2023-04-09T10:17:00,5,2422,completed,554.02,83.1,108.31,0,579.23,2023-04-09T10:17:00,2023-04-09T10:17:00,,
1597,75,2024-02-22T14:39:00,1,3352,shipped,383.87,57.58,75.05,0,401.34,2024-02-22T14:39:00,2024-02-22T14:39:00,,
1598,121,2023-09-28T09:53:00,2,2573,completed,589.56,29.48,128.82,0,688.9,2023-09-28T09:53:00,2023-09-28T09:53:00,,
1599,154,2023-05-19T17:08:00,1,2098,completed,110.8,0.0,25.48,0,136.28,2023-05-19T17:08:00,2023-05-19T17:08:00,,
1600,118,2023-04-05T11:02:00,4,637,completed,682.54,0.0,156.98,0,839.52,2023-04-05T11:02:00,2023-04-05T11:02:00,,
1601,63,2023-06-17T08:52:00,1,198,completed,143.29,0.0,32.96,19.99,196.24,2023-06-17T08:52:00,2023-06-17T08:52:00,,
1602,171,2023-10-10T14:30:00,7,277,completed,622.0,0.0,143.06,19.99,785.05,2023-10-10T14:30:00,2023-10-10T14:30:00,,
1603,133,2023-12-05T21:02:00,2,1368,completed,178.82,8.94,39.07,0,208.95,2023-12-05T21:02:00,2023-12-05T21:02:00,,
1604,144,2024-05-10T14:00:00,6,2037,completed,311.65,0.0,71.68,15.99,399.32,2024-05-10T14:00:00,2024-05-10T14:00:00,,
1605,162,2023-10-09T21:12:00,3,3234,shipped,92.39,18.48,17.0,15.99,106.9,2023-10-09T21:12:00,2023-10-09T21:12:00,,
1606,200,2023-08-12T16:27:00,5,1895,shipped,782.39,78.24,161.95,15.99,882.09,2023-08-12T16:27:00,2023-08-12T16:27:00,,
1607,60,2024-05-04T17:47:00,1,2308,completed,242.32,0.0,55.73,15.99,314.04,2024-05-04T17:47:00,2024-05-04T17:47:00,,
1608,159,2023-11-13T18:48:00,2,3103,completed,247.6,49.52,45.56,25.99,269.63,2023-11-13T18:48:00,2023-11-13T18:48:00,,
1609,88,2024-01-01T10:22:00,1,3465,processing,84.88,0.0,19.52,19.99,124.39,2024-01-01T10:22:00,2024-01-01T10:22:00,,
1610,73,2023-10-09T22:40:00,1,570,completed,525.17,0.0,120.79,25.99,671.95,2023-10-09T22:40:00,2023-10-09T22:40:00,,
1611,94,2023-09-01T20:35:00,2,3239,completed,66.96,3.35,14.63,0,78.24,2023-09-01T20:35:00,2023-09-01T20:35:00,,
1612,51,2023-05-12T22:34:00,4,1079,processing,156.27,31.25,28.75,25.99,179.76,2023-05-12T22:34:00,2023-05-12T22:34:00,,
1613,28,2023-07-17T09:52:00,1,3176,completed,694.15,34.71,151.67,25.99,837.1,2023-07-17T09:52:00,2023-07-17T09:52:00,,
1614,128,2024-02-27T20:33:00,2,626,processing,607.77,121.55,111.83,0,598.05,2024-02-27T20:33:00,2024-02-27T20:33:00,,
1615,198,2023-02-28T19:17:00,3,285,completed,383.0,19.15,83.69,0,447.54,2023-02-28T19:17:00,2023-02-28T19:17:00,,
1616,113,2023-04-01T21:42:00,1,789,completed,505.21,101.04,92.96,19.99,517.12,2023-04-01T21:42:00,2023-04-01T21:42:00,,
1617,125,2023-03-25T11:21:00,1,2517,completed,269.51,26.95,55.79,19.99,318.34,2023-03-25T11:21:00,2023-03-25T11:21:00,,
1618,111,2024-04-26T19:44:00,4,1042,completed,281.8,14.09,61.57,0,329.28,2024-04-26T19:44:00,2024-04-26T19:44:00,,
1619,126,2023-03-04T14:03:00,3,3202,completed,54.75,5.48,11.33,15.99,76.59,2023-03-04T14:03:00,2023-03-04T14:03:00,,
1620,169,2024-04-20T12:09:00,4,1646,shipped,144.45,21.67,28.24,19.99,171.01,2024-04-20T12:09:00,2024-04-20T12:09:00,,
1621,25,2024-05-03T15:32:00,2,2856,completed,690.82,0.0,158.89,0,849.71,2024-05-03T15:32:00,2024-05-03T15:32:00,,
1622,143,2023-08-11T11:56:00,4,2609,completed,111.48,0.0,25.64,0,137.12,2023-08-11T11:56:00,2023-08-11T11:56:00,,
1623,34,2023-09-16T11:27:00,4,3178,completed,479.46,95.89,88.22,15.99,487.78,2023-09-16T11:27:00,2023-09-16T11:27:00,,
1624,66,2023-08-14T10:48:00,4,2280,completed,705.92,70.59,146.13,15.99,797.45,2023-08-14T10:48:00,2023-08-14T10:48:00,,
1625,107,2023-05-28T14:12:00,1,1719,completed,241.25,12.06,52.71,0,281.9,2023-05-28T14:12:00,2023-05-28T14:12:00,,
1626,41,2023-09-13T15:29:00,2,788,completed,138.94,27.79,25.56,0,136.71,2023-09-13T15:29:00,2023-09-13T15:29:00,,
1627,156,2023-06-07T12:24:00,2,402,shipped,511.23,51.12,105.83,25.99,591.93,2023-06-07T12:24:00,2023-06-07T12:24:00,,
1628,30,2023-04-09T22:38:00,6,2544,completed,470.2,0.0,108.15,0,578.35,2023-04-09T22:38:00,2023-04-09T22:38:00,,
1629,117,2023-12-20T14:43:00,7,2708,completed,351.51,35.15,72.76,0,389.12,2023-12-20T14:43:00,2023-12-20T14:43:00,,
1630,175,2023-12-02T22:11:00,4,1801,processing,553.52,0.0,127.31,15.99,696.82,2023-12-02T22:11:00,2023-12-02T22:11:00,,
1631,195,2023-11-06T18:06:00,4,2913,completed,691.58,0.0,159.06,19.99,870.63,2023-11-06T18:06:00,2023-11-06T18:06:00,,
1632,25,2023-10-10T17:33:00,4,2311,completed,509.56,25.48,111.34,25.99,621.41,2023-10-10T17:33:00,2023-10-10T17:33:00,,
1633,102,2023-06-30T10:39:00,1,938,completed,561.21,84.18,109.72,15.99,602.74,2023-06-30T10:39:00,2023-06-30T10:39:00,,
1634,21,2023-05-08T10:12:00,4,478,completed,519.8,0.0,119.55,0,639.35,2023-05-08T10:12:00,2023-05-08T10:12:00,,
1635,67,2023-01-25T13:43:00,1,1566,completed,78.97,0.0,18.16,15.99,113.12,2023-01-25T13:43:00,2023-01-25T13:43:00,,
1636,16,2023-06-10T19:52:00,6,1624,completed,188.58,9.43,41.2,25.99,246.34,2023-06-10T19:52:00,2023-06-10T19:52:00,,
1637,169,2024-02-23T22:56:00,1,1922,completed,574.84,28.74,125.6,0,671.7,2024-02-23T22:56:00,2024-02-23T22:56:00,,
1638,76,2023-04-14T19:43:00,2,3451,processing,494.78,0.0,113.8,0,608.58,2023-04-14T19:43:00,2023-04-14T19:43:00,,
1639,70,2023-03-03T17:19:00,5,2164,completed,102.47,0.0,23.57,0,126.04,2023-03-03T17:19:00,2023-03-03T17:19:00,,
1640,59,2023-06-27T23:04:00,1,1085,completed,761.31,76.13,157.59,25.99,868.76,2023-06-27T23:04:00,2023-06-27T23:04:00,,
1641,93,2023-05-23T18:27:00,4,1683,completed,450.51,45.05,93.26,25.99,524.71,2023-05-23T18:27:00,2023-05-23T18:27:00,,
1642,126,2023-10-01T11:18:00,1,2711,completed,524.98,105.0,96.6,0,516.58,2023-10-01T11:18:00,2023-10-01T11:18:00,,
1643,184,2023-05-15T16:50:00,2,1377,completed,254.77,0.0,58.6,25.99,339.36,2023-05-15T16:50:00,2023-05-15T16:50:00,,
1644,134,2023-12-18T18:54:00,5,309,completed,175.32,8.77,38.31,0,204.86,2023-12-18T18:54:00,2023-12-18T18:54:00,,
1645,177,2023-08-09T20:47:00,5,1080,processing,111.8,11.18,23.14,0,123.76,2023-08-09T20:47:00,2023-08-09T20:47:00,,
1646,28,2023-09-05T08:43:00,1,2006,completed,439.15,0.0,101.0,15.99,556.14,2023-09-05T08:43:00,2023-09-05T08:43:00,,
1647,95,2024-05-01T23:22:00,1,3437,completed,270.21,27.02,55.93,19.99,319.11,2024-05-01T23:22:00,2024-05-01T23:22:00,,
1648,51,2023-01-29T14:17:00,7,2646,completed,441.45,0.0,101.53,15.99,558.97,2023-01-29T14:17:00,2023-01-29T14:17:00,,
1649,69,2024-04-20T10:02:00,1,3139,completed,241.32,0.0,55.5,15.99,312.81,2024-04-20T10:02:00,2024-04-20T10:02:00,,
1650,53,2023-07-08T10:57:00,6,3403,completed,354.47,53.17,69.3,15.99,386.59,2023-07-08T10:57:00,2023-07-08T10:57:00,,
1651,196,2023-06-01T19:54:00,4,3266,completed,425.14,63.77,83.12,0,444.49,2023-06-01T19:54:00,2023-06-01T19:54:00,,
1652,22,2024-05-04T08:45:00,4,960,cancelled,125.13,0.0,28.78,0,153.91,2024-05-04T08:45:00,2024-05-04T08:45:00,,
1653,73,2023-02-15T10:02:00,1,701,completed,493.8,0.0,113.57,0,607.37,2023-02-15T10:02:00,2023-02-15T10:02:00,,
1654,88,2023-06-09T22:12:00,4,1398,cancelled,648.11,32.41,141.61,0,757.31,2023-06-09T22:12:00,2023-06-09T22:12:00,,
1655,87,2024-01-08T10:50:00,5,2478,completed,167.64,8.38,36.63,0,195.89,2024-01-08T10:50:00,2024-01-08T10:50:00,,
1656,12,2023-03-14T15:01:00,4,2794,cancelled,403.0,60.45,78.79,0,421.34,2023-03-14T15:01:00,2023-03-14T15:01:00,,
1657,109,2024-03-05T18:02:00,1,1238,processing,334.9,16.75,73.17,25.99,417.31,2024-03-05T18:02:00,2024-03-05T18:02:00,,
1658,102,2023-07-10T20:37:00,6,762,completed,507.35,76.1,99.19,15.99,546.43,2023-07-10T20:37:00,2023-07-10T20:37:00,,
1659,47,2023-05-01T11:04:00,2,868,completed,588.26,29.41,128.54,15.99,703.38,2023-05-01T11:04:00,2023-05-01T11:04:00,,
1660,168,2023-09-28T12:46:00,6,3334,completed,727.31,109.1,142.19,0,760.4,2023-09-28T12:46:00,2023-09-28T12:46:00,,
1661,65,2024-03-22T22:17:00,1,2149,completed,107.11,0.0,24.64,0,131.75,2024-03-22T22:17:00,2024-03-22T22:17:00,,
1662,107,2023-02-24T12:27:00,6,1445,shipped,701.31,140.26,129.04,0,690.09,2023-02-24T12:27:00,2023-02-24T12:27:00,,
1663,179,2023-04-03T22:23:00,6,104,completed,142.69,21.4,27.9,0,149.19,2023-04-03T22:23:00,2023-04-03T22:23:00,,
1664,127,2023-08-29T12:43:00,2,1639,cancelled,692.59,34.63,151.33,0,809.29,2023-08-29T12:43:00,2023-08-29T12:43:00,,
1665,130,2023-03-28T17:32:00,1,2223,completed,261.92,0.0,60.24,0,322.16,2023-03-28T17:32:00,2023-03-28T17:32:00,,
1666,193,2023-09-27T20:45:00,7,3081,completed,277.97,13.9,60.74,0,324.81,2023-09-27T20:45:00,2023-09-27T20:45:00,,
1667,80,2023-04-30T16:06:00,2,3237,completed,256.73,25.67,53.14,25.99,310.19,2023-04-30T16:06:00,2023-04-30T16:06:00,,
1668,60,2023-10-10T09:49:00,2,1072,completed,589.13,88.37,115.17,0,615.93,2023-10-10T09:49:00,2023-10-10T09:49:00,,
1669,17,2023-08-16T17:54:00,7,914,completed,765.45,0.0,176.05,19.99,961.49,2023-08-16T17:54:00,2023-08-16T17:54:00,,
1670,48,2024-05-12T20:55:00,6,1305,completed,143.05,7.15,31.26,15.99,183.15,2024-05-12T20:55:00,2024-05-12T20:55:00,,
1671,192,2023-11-04T14:02:00,5,2067,processing,670.47,100.57,131.08,19.99,720.97,2023-11-04T14:02:00,2023-11-04T14:02:00,,
1672,28,2023-12-25T08:27:00,2,2310,completed,357.6,17.88,78.14,19.99,437.85,2023-12-25T08:27:00,2023-12-25T08:27:00,,
1673,2,2023-07-15T16:38:00,4,3389,cancelled,795.64,159.13,146.4,0,782.91,2023-07-15T16:38:00,2023-07-15T16:38:00,,
1674,121,2023-01-25T16:54:00,3,2452,cancelled,306.47,45.97,59.91,0,320.41,2023-01-25T16:54:00,2023-01-25T16:54:00,,
1675,40,2023-09-12T12:10:00,4,1272,completed,250.25,37.54,48.92,15.99,277.62,2023-09-12T12:10:00,2023-09-12T12:10:00,,
1676,172,2023-06-26T14:14:00,2,2496,completed,76.25,0.0,17.54,19.99,113.78,2023-06-26T14:14:00,2023-06-26T14:14:00,,
1677,44,2023-12-18T09:22:00,3,1102,completed,261.71,26.17,54.17,15.99,305.7,2023-12-18T09:22:00,2023-12-18T09:22:00,,
1678,121,2023-02-16T15:35:00,7,1982,cancelled,792.08,0.0,182.18,0,974.26,2023-02-16T15:35:00,2023-02-16T15:35:00,,
1679,138,2023-12-07T10:50:00,6,1028,shipped,759.18,0.0,174.61,0,933.79,2023-12-07T10:50:00,2023-12-07T10:50:00,,
1680,179,2024-04-30T14:11:00,1,1914,shipped,72.2,10.83,14.12,0,75.49,2024-04-30T14:11:00,2024-04-30T14:11:00,,
1681,200,2023-05-10T22:37:00,4,2868,completed,516.79,0.0,118.86,0,635.65,2023-05-10T22:37:00,2023-05-10T22:37:00,,
1682,114,2024-02-07T08:46:00,6,1034,processing,217.01,0.0,49.91,0,266.92,2024-02-07T08:46:00,2024-02-07T08:46:00,,
1683,146,2024-03-30T15:29:00,1,3220,completed,779.2,0.0,179.22,0,958.42,2024-03-30T15:29:00,2024-03-30T15:29:00,,
1684,191,2024-03-07T21:31:00,5,847,completed,404.92,0.0,93.13,0,498.05,2024-03-07T21:31:00,2024-03-07T21:31:00,,
1685,54,2024-03-31T19:14:00,2,2823,completed,792.51,0.0,182.28,0,974.79,2024-03-31T19:14:00,2024-03-31T19:14:00,,
1686,136,2023-06-10T19:02:00,1,1579,completed,215.09,0.0,49.47,0,264.56,2023-06-10T19:02:00,2023-06-10T19:02:00,,
1687,122,2023-02-27T12:17:00,1,1282,completed,531.28,53.13,109.97,25.99,614.11,2023-02-27T12:17:00,2023-02-27T12:17:00,,
1688,36,2024-01-18T12:14:00,4,1690,completed,402.98,0.0,92.69,0,495.67,2024-01-18T12:14:00,2024-01-18T12:14:00,,
1689,47,2023-03-15T23:09:00,3,1119,completed,313.22,0.0,72.04,0,385.26,2023-03-15T23:09:00,2023-03-15T23:09:00,,
1690,134,2023-11-11T21:44:00,4,65,completed,452.14,90.43,83.19,15.99,460.89,2023-11-11T21:44:00,2023-11-11T21:44:00,,
1691,144,2024-03-20T16:46:00,1,1525,completed,111.52,5.58,24.37,0,130.31,2024-03-20T16:46:00,2024-03-20T16:46:00,,
1692,45,2023-09-05T09:58:00,4,2129,completed,785.65,0.0,180.7,0,966.35,2023-09-05T09:58:00,2023-09-05T09:58:00,,
1693,110,2023-08-19T19:10:00,3,79,shipped,730.25,0.0,167.96,19.99,918.2,2023-08-19T19:10:00,2023-08-19T19:10:00,,
1694,33,2023-12-11T12:54:00,1,2910,processing,420.37,84.07,77.35,0,413.65,2023-12-11T12:54:00,2023-12-11T12:54:00,,
1695,154,2024-04-30T12:06:00,1,1392,cancelled,656.78,0.0,151.06,0,807.84,2024-04-30T12:06:00,2024-04-30T12:06:00,,
1696,24,2023-12-11T20:02:00,4,3398,completed,145.96,21.89,28.54,15.99,168.6,2023-12-11T20:02:00,2023-12-11T20:02:00,,
1697,73,2024-03-28T14:05:00,1,1327,completed,186.79,9.34,40.81,0,218.26,2024-03-28T14:05:00,2024-03-28T14:05:00,,
1698,83,2023-11-21T21:03:00,4,853,completed,144.46,0.0,33.23,0,177.69,2023-11-21T21:03:00,2023-11-21T21:03:00,,
1699,62,2023-02-25T15:31:00,7,2395,shipped,133.07,26.61,24.49,0,130.95,2023-02-25T15:31:00,2023-02-25T15:31:00,,
1700,170,2024-03-25T15:47:00,5,658,completed,750.76,75.08,155.41,25.99,857.08,2024-03-25T15:47:00,2024-03-25T15:47:00,,
1701,50,2023-05-07T18:37:00,6,2138,completed,128.13,0.0,29.47,15.99,173.59,2023-05-07T18:37:00,2023-05-07T18:37:00,,
1702,140,2023-04-22T18:25:00,7,276,completed,293.87,0.0,67.59,25.99,387.45,2023-04-22T18:25:00,2023-04-22T18:25:00,,
1703,110,2023-08-25T20:13:00,4,1003,shipped,700.01,35.0,152.95,19.99,837.95,2023-08-25T20:13:00,2023-08-25T20:13:00,,
1704,185,2024-04-20T09:59:00,1,1822,completed,413.28,82.66,76.04,25.99,432.65,2024-04-20T09:59:00,2024-04-20T09:59:00,,
1705,81,2024-03-29T20:58:00,4,2826,completed,252.97,50.59,46.55,0,248.93,2024-03-29T20:58:00,2024-03-29T20:58:00,,
1706,37,2024-04-22T16:37:00,4,193,completed,108.15,0.0,24.87,19.99,153.01,2024-04-22T16:37:00,2024-04-22T16:37:00,,
1707,133,2023-09-15T15:54:00,5,1467,completed,643.99,96.6,125.9,25.99,699.28,2023-09-15T15:54:00,2023-09-15T15:54:00,,
1708,166,2023-06-19T13:51:00,4,2638,completed,201.69,0.0,46.39,0,248.08,2023-06-19T13:51:00,2023-06-19T13:51:00,,
1709,112,2024-03-06T15:15:00,7,2714,completed,258.45,25.84,53.5,15.99,302.1,2024-03-06T15:15:00,2024-03-06T15:15:00,,
1710,90,2023-06-08T21:53:00,3,2003,completed,76.7,0.0,17.64,0,94.34,2023-06-08T21:53:00,2023-06-08T21:53:00,,
1711,68,2023-04-03T10:36:00,4,2200,completed,53.04,0.0,12.2,0,65.24,2023-04-03T10:36:00,2023-04-03T10:36:00,,
1712,131,2023-11-01T16:51:00,4,2314,completed,529.16,0.0,121.71,25.99,676.86,2023-11-01T16:51:00,2023-11-01T16:51:00,,
1713,161,2023-09-14T09:48:00,1,1593,completed,90.29,0.0,20.77,15.99,127.05,2023-09-14T09:48:00,2023-09-14T09:48:00,,
1714,28,2024-04-06T15:36:00,3,1417,completed,177.84,35.57,32.72,0,174.99,2024-04-06T15:36:00,2024-04-06T15:36:00,,
1715,38,2023-10-18T10:17:00,3,2939,completed,734.51,36.73,160.49,15.99,874.26,2023-10-18T10:17:00,2023-10-18T10:17:00,,
1716,182,2023-06-01T13:38:00,1,3131,completed,247.63,12.38,54.11,0,289.36,2023-06-01T13:38:00,2023-06-01T13:38:00,,
1717,30,2023-12-16T10:45:00,1,352,shipped,362.15,72.43,66.64,25.99,382.35,2023-12-16T10:45:00,2023-12-16T10:45:00,,
1718,110,2023-01-23T12:49:00,3,3113,completed,600.56,0.0,138.13,15.99,754.68,2023-01-23T12:49:00,2023-01-23T12:49:00,,
1719,82,2023-04-05T12:48:00,4,2095,completed,241.63,36.24,47.24,0,252.63,2023-04-05T12:48:00,2023-04-05T12:48:00,,
1720,46,2023-05-19T21:03:00,2,2209,completed,94.13,4.71,20.57,25.99,135.98,2023-05-19T21:03:00,2023-05-19T21:03:00,,
1721,28,2023-07-20T10:12:00,4,2418,completed,369.6,0.0,85.01,0,454.61,2023-07-20T10:12:00,2023-07-20T10:12:00,,
1722,56,2023-08-13T18:46:00,1,1647,completed,360.2,0.0,82.85,0,443.05,2023-08-13T18:46:00,2023-08-13T18:46:00,,
1723,174,2024-02-12T16:19:00,2,3191,completed,796.18,0.0,183.12,19.99,999.29,2024-02-12T16:19:00,2024-02-12T16:19:00,,
1724,94,2023-07-31T15:05:00,5,47,completed,617.57,30.88,134.94,0,721.63,2023-07-31T15:05:00,2023-07-31T15:05:00,,
1725,184,2023-07-09T10:13:00,6,1196,shipped,110.89,0.0,25.5,0,136.39,2023-07-09T10:13:00,2023-07-09T10:13:00,,
1726,37,2023-09-18T22:11:00,4,3111,completed,83.88,16.78,15.43,19.99,102.52,2023-09-18T22:11:00,2023-09-18T22:11:00,,
1727,141,2023-09-14T17:47:00,6,3110,completed,622.12,0.0,143.09,0,765.21,2023-09-14T17:47:00,2023-09-14T17:47:00,,
1728,180,2023-12-25T08:52:00,4,1865,completed,119.62,23.92,22.01,0,117.71,2023-12-25T08:52:00,2023-12-25T08:52:00,,
1729,36,2023-12-29T16:17:00,4,1854,completed,122.51,6.13,26.77,19.99,163.14,2023-12-29T16:17:00,2023-12-29T16:17:00,,
1730,19,2023-09-05T12:41:00,4,3010,completed,375.98,0.0,86.48,0,462.46,2023-09-05T12:41:00,2023-09-05T12:41:00,,
1731,97,2024-04-26T22:01:00,5,3244,completed,681.81,68.18,141.13,19.99,774.75,2024-04-26T22:01:00,2024-04-26T22:01:00,,
1732,97,2024-02-05T12:29:00,1,564,completed,646.64,97.0,126.42,0,676.06,2024-02-05T12:29:00,2024-02-05T12:29:00,,
1733,84,2024-02-04T20:04:00,1,2522,completed,549.69,82.45,107.47,0,574.71,2024-02-04T20:04:00,2024-02-04T20:04:00,,
1734,177,2023-05-06T22:14:00,2,2952,completed,721.45,0.0,165.93,19.99,907.37,2023-05-06T22:14:00,2023-05-06T22:14:00,,
1735,93,2023-04-24T17:41:00,4,3423,processing,755.05,75.5,156.3,0,835.85,2023-04-24T17:41:00,2023-04-24T17:41:00,,
1736,162,2023-07-21T14:04:00,5,2315,completed,575.19,0.0,132.29,0,707.48,2023-07-21T14:04:00,2023-07-21T14:04:00,,
1737,64,2023-07-18T14:25:00,4,1573,shipped,177.15,17.71,36.67,0,196.11,2023-07-18T14:25:00,2023-07-18T14:25:00,,
1738,72,2023-12-22T15:21:00,4,929,completed,118.73,0.0,27.31,15.99,162.03,2023-12-22T15:21:00,2023-12-22T15:21:00,,
1739,40,2023-07-03T13:16:00,4,876,completed,432.7,64.91,84.59,0,452.38,2023-07-03T13:16:00,2023-07-03T13:16:00,,
1740,98,2023-10-14T20:04:00,4,3325,completed,247.57,37.14,48.4,25.99,284.82,2023-10-14T20:04:00,2023-10-14T20:04:00,,
1741,190,2024-05-02T10:11:00,7,400,completed,186.2,0.0,42.83,0,229.03,2024-05-02T10:11:00,2024-05-02T10:11:00,,
1742,161,2024-01-28T17:14:00,4,2898,completed,124.45,18.67,24.33,0,130.11,2024-01-28T17:14:00,2024-01-28T17:14:00,,
1743,196,2024-03-24T19:29:00,1,1153,completed,354.6,53.19,69.32,25.99,396.72,2024-03-24T19:29:00,2024-03-24T19:29:00,,
1744,181,2024-05-09T16:36:00,1,2712,processing,569.57,56.96,117.9,0,630.51,2024-05-09T16:36:00,2024-05-09T16:36:00,,
1745,198,2023-06-07T15:07:00,5,2932,shipped,118.94,0.0,27.36,0,146.3,2023-06-07T15:07:00,2023-06-07T15:07:00,,
1746,30,2023-02-02T22:06:00,4,2232,completed,121.89,12.19,25.23,0,134.93,2023-02-02T22:06:00,2023-02-02T22:06:00,,
1747,39,2023-12-12T21:34:00,4,2285,processing,123.76,0.0,28.46,0,152.22,2023-12-12T21:34:00,2023-12-12T21:34:00,,
1748,127,2023-09-17T13:59:00,4,1562,completed,729.24,36.46,159.34,25.99,878.11,2023-09-17T13:59:00,2023-09-17T13:59:00,,
1749,158,2023-03-13T20:23:00,4,3290,completed,338.68,0.0,77.9,19.99,436.57,2023-03-13T20:23:00,2023-03-13T20:23:00,,
1750,148,2023-09-09T20:52:00,2,529,completed,221.47,0.0,50.94,25.99,298.4,2023-09-09T20:52:00,2023-09-09T20:52:00,,
1751,162,2023-03-25T13:41:00,2,17,completed,533.39,80.01,104.28,0,557.66,2023-03-25T13:41:00,2023-03-25T13:41:00,,
1752,98,2023-04-19T08:30:00,1,606,completed,400.25,0.0,92.06,0,492.31,2023-04-19T08:30:00,2023-04-19T08:30:00,,
1753,58,2023-10-27T11:19:00,4,859,completed,676.55,0.0,155.61,19.99,852.15,2023-10-27T11:19:00,2023-10-27T11:19:00,,
1754,160,2024-01-08T15:07:00,4,1825,cancelled,277.8,41.67,54.31,0,290.44,2024-01-08T15:07:00,2024-01-08T15:07:00,,
1755,62,2023-11-08T09:49:00,1,2901,cancelled,271.37,54.27,49.93,0,267.03,2023-11-08T09:49:00,2023-11-08T09:49:00,,
1756,98,2023-05-22T18:58:00,1,3303,completed,160.32,0.0,36.87,15.99,213.18,2023-05-22T18:58:00,2023-05-22T18:58:00,,
1757,126,2024-05-06T20:06:00,1,2267,shipped,693.99,0.0,159.62,19.99,873.6,2024-05-06T20:06:00,2024-05-06T20:06:00,,
